○ 경제활동상태(성/시군/연령별) [],,,,,,,,,,,,,,,,,,,,,,,
성별,시군구별,연령별,항목,단위,2015. 1/2,2015. 2/2,2016. 1/2,2016. 2/2,2017. 1/2,2017. 2/2,2018. 1/2,2018. 2/2,2019. 1/2,2019. 2/2,2020. 1/2,2020. 2/2,2021. 1/2,2021. 2/2,2022. 1/2,2022. 2/2,2023. 1/2,2023. 2/2,2024. 1/2
전체,경상북도 청송군,소계,고용률,%,71.68113,74.19931,71.44985,73.80233,38.3791,71.01547,71.32897,75.02172,74.20178,74.68452,74.21681,75.53766,77.31575,79.74271,80.11247,81.08562,82.05052,81.58631,80.12508
전체,경상북도 청송군,소계,실업률,%,0.48698,0.63458,1.09909,0.802,0.55286,0.89953,1.57046,1.27007,1.58787,1.57254,1.01129,0.9023,0.6924,0.31223,0.6692,0.91217,0.1756,0.45957,0.68371
전체,경상북도 영양군,소계,15세이상인구,명,15217.76781,15153.74645,15025.59295,15202.12056,15093.03563,15061.35159,14957.63817,14971.96774,14809.41891,14659.01274,14572.51848,14436.65468,14337.95236,14294.18302,14342.24319,14308.05534,14098.9614,14279.62818,13769.69305
전체,경상북도 영양군,소계,경제활동인구,명,10647.16015,11157.24124,10836.81639,10928.65875,10778.77828,10391.09078,10451.50616,10776.08652,10550.13337,10735.66429,10333.55774,10271.97386,10389.54559,10310.98941,10460.97671,11116.38712,10758.64087,11044.71882,10613.82074
전체,경상북도 영양군,소계,취업자,명,10554.33177,11118.41926,10708.89572,10735.92123,5814.84021,10225.21177,10403.53965,10662.59137,10496.95462,10496.95462,10286.585,10138.02581,10260.41092,10216.1077,10382.34063,11067.50887,10728.19654,10991.94161,10546.51084
전체,경상북도 영양군,소계,실업자,명,92.82839,38.82199,127.92067,192.73752,21.77101,165.87901,47.96651,113.49514,53.17874,53.17874,46.97274,133.94805,129.13467,94.88171,78.63608,48.87826,30.44433,52.77721,67.3099
전체,경상북도 영양군,소계,비경제활동인구,명,4570.60766,3996.50521,4188.77656,4273.4618,1349.78096,4670.26081,4506.13201,4195.88122,4259.28554,3923.34845,4238.96074,4164.68082,3948.40677,3983.19361,3881.266487,3191.66822,3340.32054,3234.90936,3155.87231
전체,경상북도 영양군,소계,경제활동참가율,%,69.96532,73.62695,72.12239,71.88904,71.41558,68.99175,69.87404,71.97509,71.23935,73.23593,70.91127,71.15204,72.46185,72.13416,72.93822,77.69321,76.30804,77.34598,77.08103
전체,경상북도 영양군,소계,고용률,%,69.35532,73.37076,71.27104,70.62121,38.52664,67.8904,69.55336,71.21703,70.88026,71.60751,70.58893,70.2242,71.5612,71.47039,72.38994,77.35159,76.09211,76.97639,76.5922
전체,경상북도 영양군,소계,실업률,%,0.87186,0.34795,1.18043,1.7636,0.20198,1.59636,0.45894,1.05321,0.50406,0.49535,0.45457,1.30401,1.24293,0.9202,0.75171,0.4397,0.28298,0.47785,0.63417
전체,경상북도 영덕군,소계,15세이상인구,명,33196.21356,33025.04303,33010.83147,33399.47615,33185.95867,32974.39184,32853.61731,32729.52285,32397.59798,32181.12792,31750.07884,31498.72966,30981.13157,30745.86885,30666.53347,30543.23081,30339.85293,30142.3702,29897.07657
전체,경상북도 영덕군,소계,경제활동인구,명,21220.30505,21059.84769,20418.12368,21478.39396,20909.79166,20115.22141,20224.71115,20744.45779,20574.86023,20764.10316,20063.82664,19914.80145,19565.0248,19727.53097,19415.97837,19437.22308,19949.44909,19967.84267,19767.20387
전체,경상북도 영덕군,소계,취업자,명,20824.03417,20778.29576,20242.71711,21247.65159,10999.6353,19772.72595,19984.81973,20670.12663,20574.86023,20574.86023,20038.79092,19814.50014,19467.02485,19499.24266,19263.28749,19201.93419,19769.8095,19870.53384,19697.06673
전체,경상북도 영덕군,소계,실업자,명,396.27089,281.55193,175.40657,230.74237,50.62998,342.49546,239.89143,74.33116,0,0,25.03571,100.30131,97.99996,228.28832,152.690884,235.28889,179.63959,97.30883,70.13715
전체,경상북도 영덕군,소계,비경제활동인구,명,11975.90851,11965.19535,12592.70779,11921.08219,4580.08018,12859.17044,12628.90616,11985.06506,11822.73775,11417.02477,11686.25221,11583.92821,11416.10677,11018.33788,11250.55509,11106.00773,10390.40384,10174.52753,10129.8727
전체,경상북도 영덕군,소계,경제활동참가율,%,63.92387,63.76933,61.8528,64.30758,63.00795,61.00255,61.56007,63.38149,63.50736,64.52261,63.193,63.22414,63.15142,64.16319,63.31325,63.6384,65.75328,66.2451,66.11751
전체,경상북도 영덕군,소계,고용률,%,62.73015,62.91679,61.32144,63.61672,33.14545,59.96388,60.82989,63.15438,63.50736,63.93455,63.11415,62.90571,62.8351,63.42069,62.81534,62.86805,65.16119,65.92227,65.88292
전체,경상북도 영덕군,소계,실업률,%,1.86741,1.33691,0.85907,1.0743,0.24214,1.70267,1.18613,0.35832,0,0,0.12478,0.50365,0.50089,1.15721,0.78642,1.21051,0.90047,0.48733,0.35482
전체,경상북도 청도군,소계,15세이상인구,명,38245.69161,38195.51937,38208.91428,38414.53865,38426.10285,38301.50634,38221.57306,38126.62166,38150.05918,38041.74261,37939.58637,37793.28627,37384.12969,37100.79104,37449.08766,37428.4416,37548.97708,37336.33239,37128.02064
전체,경상북도 청도군,소계,경제활동인구,명,27537.54897,27954.3084,27888.6158,28476.08712,28089.67588,27009.51427,27086.46931,27138.11009,26682.0562,27288.47627,26188.91313,27159.20234,26341.02795,26594.60875,26854.16884,27654.66987,28049.66288,28481.25306,27843.77875
전체,경상북도 청도군,소계,취업자,명,27298.47036,27742.33114,27711.95342,28323.74962,12972.75731,26869.99287,26803.90062,26871.6956,26475.79247,26475.79247,25796.67997,26434.98607,26143.456,26486.40875,26717.40724,27515.09968,27844.29107,28446.30321,27719.52664
전체,경상북도 청도군,소계,실업자,명,239.0786,211.97726,176.66238,152.33751,255.89371,139.5214,282.56869,266.41449,206.26373,206.26373,392.23316,724.21627,197.57195,108.2,136.761606,139.5702,205.37181,34.94984,124.25211
전체,경상북도 청도군,소계,비경제활동인구,명,10708.14265,10241.21097,10320.29847,9938.45152,4429.80984,11291.99207,11135.10375,10988.51157,11468.00298,10753.26634,11750.67324,10634.08393,11043.10174,10506.18229,10594.91882,9773.77172,9499.3142,8855.07934,9284.24189
전체,경상북도 청도군,소계,경제활동참가율,%,72.0017,73.1874,72.98981,74.12841,73.10051,70.51815,70.86697,71.1789,69.93975,71.73298,69.02794,71.86251,70.46046,71.68205,71.70847,73.88678,74.70154,76.28294,74.99398
전체,경상북도 청도군,소계,고용률,%,71.37659,72.63242,72.52746,73.73185,33.76027,70.15388,70.12768,70.48014,69.39909,69.59669,67.9941,69.94625,69.93196,71.39042,71.34328,73.51388,74.15459,76.18933,74.65932
전체,경상북도 청도군,소계,실업률,%,0.86819,0.7583,0.63346,0.53497,0.91099,0.51656,1.04321,0.9817,0.77304,0.75586,1.49771,2.66656,0.75005,0.40685,0.50928,0.50469,0.73217,0.12271,0.44625
전체,경상북도 고령군,소계,15세이상인구,명,30544.29476,30367.22583,30374.69718,29898.245,29652.10894,29525.79659,29344.14067,29053.08241,28937.71579,28619.19976,28357.74732,27879.02252,27490.39116,27073.57864,27170.05447,27168.35252,27396.43419,27440.19137,27554.52295
전체,경상북도 고령군,소계,경제활동인구,명,21102.22328,20654.50812,20533.61973,20830.38713,20549.31671,19271.18948,19576.04423,19232.36173,19081.94026,19047.92074,18613.7712,18518.59755,19119.89045,18789.34191,19073.14471,18048.55928,18192.8393,19371.9584,19076.70975
전체,경상북도 고령군,소계,취업자,명,20674.47362,20321.64,20231.02555,20106.69842,12289.53446,18767.99464,19034.56975,18938.30688,18623.38363,18623.38363,18336.07176,18124.73733,18816.37093,18681.52127,18846.46621,17822.47033,17994.88994,19094.28741,18801.51246
전체,경상북도 고령군,소계,실업자,명,427.74967,332.86812,302.59418,723.68871,413.02054,503.19485,541.47447,294.05485,458.55663,458.55663,277.69944,393.86022,303.51953,107.82063,226.678503,226.08895,197.94936,277.671,275.19729
전체,경상북도 고령군,소계,비경제활동인구,명,9442.07148,9712.71771,9841.07745,9067.85787,2858.02921,10254.60711,9768.09644,9820.72068,9855.77553,9571.27902,9743.97612,9360.42498,8370.50071,8284.23674,8096.909758,9119.79324,9203.59489,8068.23296,8477.8132
전체,경상북도 고령군,소계,경제활동참가율,%,69.08728,68.01579,67.60107,69.67094,69.30137,65.26899,66.71194,66.19732,65.94142,66.55644,65.6391,66.42485,69.55118,69.40103,70.19914,66.43229,66.40587,70.59702,69.23259
전체,경상북도 고령군,소계,고용률,%,67.68686,66.91965,66.60486,67.25043,41.44573,63.56474,64.86668,65.18519,64.35679,65.07304,64.65983,65.0121,68.44708,69.00278,69.36485,65.60011,65.68333,69.58511,68.23385
전체,경상북도 고령군,소계,실업률,%,2.02704,1.6116,1.47365,3.4742,2.0099,2.61113,2.76601,1.52896,2.40309,2.40738,1.4919,2.12684,1.58745,0.57384,1.18847,1.25267,1.08806,1.43337,1.44258
전체,경상북도 성주군,소계,15세이상인구,명,37025.76518,37241.59773,37304.30778,37707.92439,37506.53231,37474.52926,37501.65536,37295.40532,37165.15559,36872.68092,36800.37551,36521.7023,36230.85998,35954.67899,36367.56517,36389.4847,36471.24224,36366.99484,36273.02303
전체,경상북도 성주군,소계,경제활동인구,명,26060.03592,26803.85906,27135.41866,26384.49902,26631.55982,26118.39899,26767.74163,26451.42094,26575.10713,25980.95384,25059.00339,25428.87223,25267.21386,25114.63424,25188.47393,24618.63481,25119.54078,25245.68165,26163.26089
전체,경상북도 성주군,소계,취업자,명,25775.50353,26527.09008,26804.35564,26027.81158,14269.04671,25805.78704,26546.76357,26210.07105,26031.19866,26031.19866,24876.49513,25099.93643,24998.19186,24699.82227,25081.8019,24147.32048,24812.21788,25093.96475,25995.04023
전체,경상북도 성주군,소계,실업자,명,284.53239,276.76898,331.06301,356.68744,73.82771,312.61195,220.97806,241.34989,543.90847,543.90847,182.50827,328.9358,269.02199,414.81196,106.672035,471.31433,307.3229,151.7169,168.22066
전체,경상북도 성주군,소계,비경제활동인구,명,10965.72926,10437.73867,10168.88913,11323.42537,3941.27849,11356.13027,10733.91372,10843.98437,10590.04846,10891.72708,11741.37212,11092.83007,10963.64612,10840.04476,11179.09124,11770.84988,11351.70146,11121.31319,10109.76215
전체,경상북도 성주군,소계,경제활동참가율,%,70.38352,71.9729,72.74071,69.9707,71.00512,69.6964,71.37749,70.92407,71.50544,70.46126,68.09442,69.62674,69.73948,69.85081,69.26082,67.65316,68.87493,69.41921,72.1287
전체,경상북도 성주군,소계,고용률,%,69.61505,71.22973,71.85324,69.02478,38.04416,68.8622,70.78824,70.27694,70.04195,70.59752,67.59848,68.72609,68.99696,68.6971,68.9675,66.35796,68.03228,69.00203,71.66494
전체,경상북도 성주군,소계,실업률,%,1.09183,1.03257,1.22004,1.35188,0.27722,1.1969,0.82554,0.91243,2.04668,2.09349,0.72831,1.29355,1.06471,1.65167,0.4235,1.91446,1.22344,0.60096,0.64297
전체,경상북도 칠곡군,소계,15세이상인구,명,100946.6264,101835.2605,102186.6115,102323.8877,102427.9999,101478.8737,100758.9129,100470.0845,100203.1099,99710.40326,99193.04022,98606.93786,98298.57245,98354.63907,99086.82114,99288.48788,99082.74301,98749.92408,97919.99966
전체,경상북도 칠곡군,소계,경제활동인구,명,65240.77516,65292.52734,66813.47255,65966.07681,67757.59763,65030.02435,65618.63218,65628.60159,64911.91532,65256.12104,60556.21708,62753.9849,61368.44139,64066.63676,63562.73224,62903.14673,64575.37691,64601.60185,65077.17225
전체,경상북도 칠곡군,소계,취업자,명,62931.19953,63374.67205,64605.29932,63512.37845,38484.60108,62951.04633,62914.63154,63377.12599,62469.607,62469.607,58606.10734,60690.91319,59367.18971,62058.84038,61632.84265,61410.77421,63170.17265,62933.18806,63180.70677
전체,경상북도 칠곡군,소계,실업자,명,2309.57563,1917.85528,2208.17324,2453.69836,1235.81486,2078.97803,2704.00063,2251.4756,2442.30832,2442.30832,1950.10974,2063.07172,2001.25168,2007.79638,1929.889596,1492.37252,1405.20426,1668.41379,1896.46549
전체,경상북도 칠곡군,소계,비경제활동인구,명,35705.85126,36542.73316,35373.13893,36357.81087,10245.92832,36448.84931,35140.28071,34841.48288,35291.19453,34454.28222,38636.82314,35852.95295,36930.13106,34288.00231,35524.0889,36385.34116,34507.3661,34148.32224,32842.82741
전체,경상북도 칠곡군,소계,경제활동참가율,%,64.62898,64.11583,65.38378,64.46791,66.15144,64.08233,65.12439,65.32154,64.78034,65.44565,61.04886,63.64054,62.43065,65.1384,64.14852,63.35392,65.17318,65.41939,66.45953
전체,경상북도 칠곡군,소계,고용률,%,62.34106,62.23254,63.22286,62.06994,37.57234,62.03365,62.44076,63.08059,62.34298,62.65104,59.08288,61.54832,60.39476,63.09701,62.20085,61.85085,63.75497,63.72986,64.52278
전체,경상북도 칠곡군,소계,실업률,%,3.54008,2.93733,3.30498,3.71964,1.82388,3.19695,4.12078,3.43063,3.7625,3.74265,3.22033,3.28755,3.26104,3.13392,3.0362,2.37249,2.17607,2.58262,2.91418
전체,경상북도 예천군,소계,15세이상인구,명,38144.98626,38040.78888,38188.26844,39175.79192,39407.83765,40560.43833,43035.68745,44198.24591,44950.83266,45712.56197,46347.14495,46517.80114,46695.21072,46729.07758,46948.28741,47481.2387,46847.56692,46839.55167,46456.64542
전체,경상북도 예천군,소계,경제활동인구,명,26005.92841,26459.05827,25422.83084,27370.46788,26632.55826,28031.74407,29034.02608,29931.18012,31281.70585,32265.78363,32040.34654,31105.42346,32275.19932,32976.02045,33534.20737,31404.27975,31251.39109,31747.8852,31288.04832
전체,경상북도 예천군,소계,취업자,명,25725.10604,26148.84284,25147.98464,27298.87855,14037.43403,27870.87271,28691.55499,29699.62947,30960.46175,30960.46175,32001.82472,31066.61549,32060.05694,32672.42477,33280.7355,31271.93111,30907.08979,31355.88883,30893.652
전체,경상북도 예천군,소계,실업자,명,280.82237,310.21543,274.8462,71.58933,284.31415,160.87136,342.47109,231.55065,321.2441,321.2441,38.52183,38.80797,215.14239,303.59568,253.471874,132.34863,344.30131,391.99637,394.39632
전체,경상북도 예천군,소계,비경제활동인구,명,12139.05785,11581.73061,12765.4376,11805.32404,3991.38897,12528.69426,14001.66137,14267.06579,13669.12681,13446.77834,14306.79841,15412.37768,14420.0114,13753.05712,13414.08004,16076.95895,15596.17583,15091.66647,15168.5971
전체,경상북도 예천군,소계,경제활동참가율,%,68.17653,69.55444,66.57236,69.86577,67.58188,69.11105,67.465,67.72029,69.59094,70.58406,69.13122,66.86779,69.11886,70.56852,71.42797,66.1404,66.70867,67.78008,67.34892
전체,경상북도 예천군,소계,고용률,%,67.44033,68.73896,65.85264,69.68303,35.62092,68.71443,66.66921,67.1964,68.87628,67.72856,69.0481,66.78436,68.65813,69.91883,70.88807,65.86166,65.97374,66.94319,66.49996
전체,경상북도 예천군,소계,실업률,%,1.07984,1.17244,1.0811,0.26156,1.06754,0.57389,1.17955,0.77361,1.02694,0.99562,0.12023,0.12476,0.66659,0.92066,0.75586,0.42144,1.10172,1.23472,1.26053
전체,경상북도 봉화군,소계,15세이상인구,명,28365.64997,28343.56067,28320.19831,28212.20937,28144.21689,28132.78561,28003.01429,27985.9827,27701.66989,27524.19162,27278.97081,27104.34828,26691.90012,26567.19733,26541.59911,26427.03498,26115.21216,26149.82345,25567.6744
전체,경상북도 봉화군,소계,경제활동인구,명,20646.60612,20333.60194,20479.09361,20102.55933,20207.92582,20238.68101,20260.77709,20348.77396,20032.84313,19916.82886,19435.37901,19564.83417,19610.14287,19531.89227,19489.40411,20189.74315,19681.03368,19739.28202,18940.65152
전체,경상북도 봉화군,소계,취업자,명,20492.7509,20149.98519,20277.20249,19808.65881,10755.89779,20064.87553,20183.71637,20187.02026,19874.45035,19874.45035,19164.43463,19511.94091,19405.52066,19402.12269,19437.19485,19999.7824,19578.4719,19633.12534,18924.71949
전체,경상북도 봉화군,소계,실업자,명,153.85522,183.61676,201.89112,293.90052,97.09632,173.80549,77.06072,161.7537,158.39279,158.39279,270.94437,52.89326,204.62221,129.76958,52.209262,189.96075,102.56178,106.15669,15.93204
전체,경상북도 봉화군,소계,비경제활동인구,명,7719.04385,8009.95873,7841.10471,8109.65004,2755.96684,7894.1046,7742.23721,7637.20874,7668.82675,7607.36276,7843.5918,7539.51411,7081.75725,7035.30506,7052.194999,6237.29183,6434.17848,6410.54143,6627.02288
전체,경상북도 봉화군,소계,경제활동참가율,%,72.78735,71.73976,72.31268,71.25482,71.80134,71.93984,72.35213,72.71059,72.31637,72.36118,71.24675,72.18338,73.46852,73.51883,73.42965,76.39806,75.36234,75.48534,74.08046
전체,경상북도 봉화군,소계,고용률,%,72.24495,71.09193,71.59979,70.21307,38.21708,71.32204,72.07694,72.13261,71.74459,72.20721,70.25351,71.98823,72.70191,73.03037,73.23295,75.67925,74.96961,75.07938,74.01815
전체,경상북도 봉화군,소계,실업률,%,0.74518,0.90302,0.98584,1.46201,0.48049,0.85878,0.38034,0.79491,0.79067,0.79527,1.39408,0.27035,1.04345,0.6644,0.26789,0.94088,0.52112,0.53779,0.08412
전체,경상북도 울진군,소계,15세이상인구,명,42898.98853,42978.79009,42827.09431,42944.76834,42785.17417,42765.59689,42416.07171,42289.17276,42014.44122,41849.57357,41528.50682,41555.88328,41150.30265,40840.21741,40986.25328,41103.49503,40821.30543,40696.02616,40446.04089
전체,경상북도 울진군,소계,경제활동인구,명,28357.65269,27365.30814,25821.95898,27738.12744,26653.99784,26463.29714,26436.29609,26904.1516,26876.23851,26250.34902,25775.7478,26468.35345,26354.14726,25948.05434,25574.04542,26089.66131,26524.2924,25778.15548,27251.60125
전체,경상북도 울진군,소계,취업자,명,28100.55911,27068.41465,25326.28274,27317.34703,15480.33607,25950.5434,26364.60619,26041.36254,26424.1169,26424.1169,25423.39542,25696.61237,25779.82772,25329.60456,25145.54738,25580.42634,26012.79244,25195.26416,26404.5116
전체,경상북도 울진군,소계,실업자,명,257.09358,296.8935,495.67623,420.78041,60.65448,512.75374,71.68991,862.78906,452.12161,452.12161,352.35238,771.74108,574.31954,618.44978,428.498036,509.23498,511.49996,582.89132,847.08965
전체,경상북도 울진군,소계,비경제활동인구,명,14541.33584,15613.48195,17005.13533,15206.6409,5091.23156,16302.29975,15979.77561,15385.02116,15138.20271,15599.22455,15752.75902,15087.52983,14796.15539,14892.16307,15412.20786,15013.83371,14297.01303,14917.87068,13194.43964
